area,seniority,title,company,source,location,workplace_type,published_date,url,skills,area_score,area_matches,search_term,external_id,description
Outros/TI Geral,Estágio,Pessoa Estagiária em Pesquisa & Desenvolvimento,Construtora Alea,gupy,"Jaguariúna, São Paulo",Híbrido,2026-07-08,https://alea.gupy.io/job/eyJqb2JJZCI6MTE2MDczNDIsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,Inglês,0.0,,estagio desenvolvimento,11607342,"Como Estagiário(a) de P&D seu principal desafio será apoiar em todos os processos da área de P&D, apoiar no desenvolvimento de novos projetos e produtos, apoiar nas definições especificações técnicas (ET's) e padronizar processos operacionais relacionados à execução de obras da empresa. Sua missão será identificar e implementar inovações em produtos e processos que elevem a produtividade e melhorem a qualidade percebida pelos nossos clientes.Se você tem perfil realizador, gosta de desafios e é c"
Outros/TI Geral,Júnior,Profissional Analista de Sistemas GIS (ArcGIS) Júnior,Radix,linkedin,Brasil,Não informado,2026-07-23,https://br.linkedin.com/jobs/view/profissional-analista-de-sistemas-gis-arcgis-j%C3%BAnior-at-radix-4441516244,,0.0,,analista de sistemas junior,4441516244,
Outros/TI Geral,Júnior,Programa de Entry-level EY Tecnologia,EY,vagas,Brasil A empresa aceita candidaturas de qualquer cidade do Brasil,Não informado,15/01/2026,https://www.vagas.com.br/vagas/v2785114/programa-de-entry-level-ey-tecnologia,,0.0,,programador junior,2785114,"Você trabalhará com equipes de alto desempenho e nós forneceremos a tecnologia de ponta, a escala global Cada uma de nossas frentes de Tecnologia operam num formato cross service line. testes, aplicação de estratégias em operações e arquitetura usando as principais e mais inovadoras tecnologias Cyber Security); · Análise estratégica de dados; · Aplicação..."
Outros/TI Geral,Júnior,Programa de Entry-level EY Tecnologia- Exclusivo PcD,EY,vagas,Brasil A empresa aceita candidaturas de qualquer cidade do Brasil,Não informado,06/01/2026,https://www.vagas.com.br/vagas/v2785123/programa-de-entry-level-ey-tecnologia-exclusivo-pcd,,0.0,,programador junior,2785123,"Você trabalhará com equipes de alto desempenho e nós forneceremos a tecnologia de ponta, a escala global Cada uma de nossas frentes de Tecnologia operam num formato cross service line. testes, aplicação de estratégias em operações e arquitetura usando as principais e mais inovadoras tecnologias Cyber Security); · Análise estratégica de dados; · Aplicação..."
Outros/TI Geral,Estágio,Programa de Estágio Embraer Brasil ✈ Tech - TI 2027.1 (Presencial),Embraer,linkedin,"São José dos Campos, SP",Não informado,2026-08-03,https://br.linkedin.com/jobs/view/programa-de-est%C3%A1gio-embraer-brasil-%E2%9C%88-tech-ti-2027-1-presencial-at-embraer-4448186622,,0.0,,estagio ti,4448186622,
Outros/TI Geral,Estágio,Programa de Estágio LWSA | Tecnologia | Remoto e Híbrido,LWSA,linkedin,"São Paulo, SP",Não informado,2026-07-23,https://br.linkedin.com/jobs/view/programa-de-est%C3%A1gio-lwsa-tecnologia-remoto-e-h%C3%ADbrido-at-lwsa-4445132380,,0.0,,estagio tecnologia,4445132380,
Outros/TI Geral,Estágio,Programa de Estágio Manas da Tech 2026,B3,vagas,São Paulo / SP A empresa aceita candidaturas de qualquer cidade do Brasil,Não informado,30/06/2026,https://www.vagas.com.br/vagas/v2822824/programa-de-estagio-manas-da-tech-2026,,0.0,,estagio tecnologia,2822824,Descrição: A Universia está em busca de candidatos para o Programa de Estágio Manas da Tech 2026. Um programa exclusivo para mulheres em tecnologia . flexívelEntradas gratuitas em museusPré-requisitos do programa:Vagas exclusivas para mulheres.Cursando Tecnologia
Outros/TI Geral,Estágio,Programador (Estágio),Wise System,linkedin,São Paulo e Região,Não informado,2026-06-04,https://br.linkedin.com/jobs/view/programador-est%C3%A1gio-at-wise-system-4423346142,,0.0,,estagio desenvolvimento,4423346142,
Outros/TI Geral,Júnior,Programador Junior,Wise System,linkedin,São Paulo e Região,Não informado,2026-06-04,https://br.linkedin.com/jobs/view/programador-junior-at-wise-system-4423343233,,0.0,,desenvolvedor junior,4423343233,
Outros/TI Geral,Júnior,Programador Junior – Porto Alegre – RS,BuscarVagas - Empregos Brasil,linkedin,"Porto Alegre, RS",Não informado,2026-06-17,https://br.linkedin.com/jobs/view/programador-junior-%E2%80%93-porto-alegre-%E2%80%93-rs-at-buscarvagas-empregos-brasil-4427341167,,0.0,,programador junior,4427341167,
Outros/TI Geral,Júnior,Programador Web Júnior – Porto Alegre – RS,BuscarVagas - Empregos Brasil,linkedin,"Porto Alegre, RS",Não informado,2026-01-11,https://br.linkedin.com/jobs/view/programador-web-j%C3%BAnior-%E2%80%93-porto-alegre-%E2%80%93-rs-at-buscarvagas-empregos-brasil-4352560205,,0.0,,programador junior,4352560205,
Outros/TI Geral,Júnior,Programador de Carga Junior,GO TRANSPORTES,linkedin,"Viana, ES",Não informado,2026-08-01,https://br.linkedin.com/jobs/view/programador-de-carga-junior-at-go-transportes-4445587015,,0.0,,programador junior,4445587015,
Outros/TI Geral,Júnior,Programador de Corte a laser Junior,MM Invest AI,linkedin,"Santo André, SP",Não informado,2026-06-12,https://br.linkedin.com/jobs/view/programador-de-corte-a-laser-junior-at-mm-invest-ai-4427937099,,0.0,,programador junior,4427937099,
Outros/TI Geral,Júnior,Programador de Sistemas Júnior – Salvador – BA,BuscarVagas - Empregos Brasil,linkedin,"Salvador, BA",Não informado,2026-05-28,https://br.linkedin.com/jobs/view/programador-de-sistemas-j%C3%BAnior-%E2%80%93-salvador-%E2%80%93-ba-at-buscarvagas-empregos-brasil-4417624124,,0.0,,programador junior,4417624124,
Outros/TI Geral,Júnior,Programador(a) Júnior,"Arruda Alvim, Aragão & Lins Advogados",linkedin,Brasil,Não informado,2026-07-24,https://br.linkedin.com/jobs/view/programador-a-j%C3%BAnior-at-arruda-alvim-arag%C3%A3o-lins-4444760931,,0.0,,programador junior,4444760931,
Outros/TI Geral,Trainee,Trainee,J&T Express,vagas,São Paulo / SP A empresa aceita candidaturas de São Paulo e cidades próximas,Não informado,Há 7 dias,https://www.vagas.com.br/vagas/v2827461/trainee,,0.0,,programador junior,2827461,"Descrição: Como será o Programa:Durante o programa , o(a) Trainee passará por um plano estruturado de Comercial e Desenvolvimento de Negócios;Tecnologia da Informação;Projetos Estratégicos e PMO.Ao longo do programa padronização operacional e melhoria da experiência do cliente.Principais Responsabilidades:Participar do programa chinesa;Plano de desenvolvime..."
Outros/TI Geral,Trainee,Trainee TI,TO Brasil Consultoria em Tecnologia da Informação,vagas,São Paulo / SP A empresa aceita candidaturas de São Paulo e cidades próximas,Não informado,10/06/2026,https://www.vagas.com.br/vagas/v2819459/trainee-ti,,0.0,,trainee tecnologia,2819459,"Descrição: Requisitos:Possuir Curso Superior em TI em curso (último ano de formação) e/ou formado (até 01 ano de formado), nos seguintes cursos:• Análise de Sistemas;• Ciência da Computação;• Informática;• Sistemas de Informação;• Ciências Contábeis;Ter como objetivo em atuar na área de TI com otimização da gestão de financeira, com análise, manipulação e otimização e integração de diversos dad..."
Outros/TI Geral,Trainee,Trainee TI (Desenvolvimento),TO Brasil Consultoria em Tecnologia da Informação,vagas,100% Home Office,Remoto,01/07/2026,https://www.vagas.com.br/vagas/v2823347/trainee-ti-desenvolvimento,"Java, Kafka, Kubernetes, Node.js",0.0,,trainee tecnologia,2823347,"prática com Java, incluindo desenvolvimento, testes unitários e manutenção de sistemas.Conhecimento em tecnologias de mensageria (ex: Kafka, RabbitMQ ou similares).Conhecimento em tecnologias Open Source (Node.js, Kubernetes"
QA,Júnior,ANALISTA DE QA JUNIOR,Tiflux,linkedin,"Joinville, SC",Não informado,2026-07-16,https://br.linkedin.com/jobs/view/analista-de-qa-junior-at-tiflux-4441410192,,12.0,qa(t),qa junior,4441410192,
QA,Júnior,Analista de QA Junior,SIS Innov & Tech,linkedin,Brasil,Não informado,2026-07-15,https://br.linkedin.com/jobs/view/analista-de-qa-junior-at-sis-innov-tech-4440993780,,12.0,qa(t),qa junior,4440993780,
QA,Júnior,Analista de QA Júnior,Clude Saúde,linkedin,São Paulo e Região,Não informado,2026-05-19,https://br.linkedin.com/jobs/view/analista-de-qa-j%C3%BAnior-at-clude-sa%C3%BAde-4416601808,,12.0,qa(t),qa junior,4416601808,
QA,Júnior,Analista de Testes Automatizados - Júnior,WK,linkedin,"Blumenau, SC",Não informado,2026-07-16,https://br.linkedin.com/jobs/view/analista-de-testes-automatizados-j%C3%BAnior-at-wk-4440297978,Testes Automatizados,24.0,"testes automatizados(t), analista de testes(t)",qa junior,4440297978,
QA,Júnior,Analista de Testes Júnior,Montreal Oficial,linkedin,"Taboão da Serra, SP",Não informado,2026-07-28,https://br.linkedin.com/jobs/view/analista-de-testes-j%C3%BAnior-at-montreal-oficial-4445708129,,12.0,analista de testes(t),qa junior,4445708129,
QA,Júnior,Analista de Testes Júnior,JBS,linkedin,"São Paulo, SP",Não informado,2026-07-31,https://br.linkedin.com/jobs/view/analista-de-testes-j%C3%BAnior-at-jbs-4445547109,,12.0,analista de testes(t),qa junior,4445547109,
QA,Júnior,Analista de Testes Júnior (QA) - JBS,JBS,gupy,"São Paulo, São Paulo",Presencial,2026-07-22,https://grupojbs.gupy.io/job/eyJqb2JJZCI6MTE3MjQ4NTIsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Azure, Inglês",29.0,"qualidade de software, analista de testes(t), testes, qa(t)",qa junior,11724852,"Contamos com um time que trabalha com disciplina, determinação e humildade e que reconhece seu papel como agente de transformação para gerar as mudanças que o mundo precisa, movidos pelo propósito de alimentar o mundo com o que há de melhor. Você já conhecia a JBS? A JBS é uma multinacional brasileira 🌎, reconhecida como uma das líderes globais da indústria de alimentos 🍖. Com mais de 70 anos de história, trabalhamos com foco em excelência, inovação, segurança dos alimentos e práticas de sustent"
QA,Júnior,Analista de Testes Mainframe Jr,Cognizant,vagas,São Paulo / SP A empresa aceita candidaturas de São Paulo e cidades próximas,Não informado,22/07/2026,https://www.vagas.com.br/vagas/v2826901/analista-de-testes-mainframe-jr,,14.0,"analista de testes(t), testes, teste",desenvolvedor junior,2826901,"de teste detalhados para validar a precisão funcional, estabilidade de desempenho e integridade dos dados cartões e pagamentos permaneçam estáveis e ininterruptas.Analisar resultados de testes e conjuntos de dados apoiando operações financeiras seguras e em conformidade para os clientes.Contribuir para a preparação de dados teste, definindo combinações de ..."
QA,Júnior,Analista de Testes QA Júnior,webPosto,linkedin,"Vila Velha, ES",Não informado,2026-07-29,https://br.linkedin.com/jobs/view/analista-de-testes-qa-j%C3%BAnior-at-webposto-4446521377,,24.0,"analista de testes(t), qa(t)",qa junior,4446521377,
QA,Júnior,C70 - Analista de Testes/Qualidade - Júnior,Place Tecnologia e Inovação S.A.,linkedin,"Brasília, DF",Não informado,2026-06-24,https://br.linkedin.com/jobs/view/c70-analista-de-testes-qualidade-j%C3%BAnior-at-place-tecnologia-e-inova%C3%A7%C3%A3o-s-a-4432474992,,12.0,analista de testes(t),qa junior,4432474992,
QA,Estágio,Estágio em Desenvolvimento de Software (Cloud),SiDi,gupy,"Campinas, São Paulo",Presencial,2026-06-12,https://sidi.gupy.io/job/eyJqb2JJZCI6MTE0ODM3NzQsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Java, JavaScript, Node.js, Python, Testes Automatizados",4.0,testes automatizados,estagio desenvolvimento,11483774,"Se você tem o espírito criativo e inovador e quer trabalhar em um dos maiores institutos de ciência e tecnologia do Brasil essa é a sua chance! Buscamos um estagiário que goste de desafios para atuar em desenvolvimento de software na equipe de Cloud, unidade de Campinas, em projetos de escala global, utilizando como base as tecnologias mais recentes de Computação Distribuída. Venha conhecer o SiDi, e saiba mais sobre esta oportunidade. Estamos em busca de estagiários proativos, dinâmicos, comuni"
QA,Estágio,Estágio em Laboratório,Veolia | Water Tech,vagas,Votorantim / SP A empresa aceita candidaturas de Votorantim e cidades próximas,Não informado,Há 6 dias,https://www.vagas.com.br/vagas/v2827785/estagio-em-laboratorio,,4.0,qa,estagio desenvolvimento,2827785,"soluções de tratamento e processo de água de amanhã.Buscamos por um Estagiário de Laboratório para desenvolver com o QA/QC estabelecido, (águas, depósitos e membranas);Prover suporte nos projetos de melhoria e desenvolvimento Química ou Engenharia Química;Possuir conhecimento nas ferramentas Google Workspace;Disponibilidade para estagiar"
QA,Júnior,JUNIOR PEN TESTER (35252),Bosch Brasil,linkedin,"São Paulo, SP",Não informado,2026-07-23,https://br.linkedin.com/jobs/view/junior-pen-tester-35252-at-bosch-brasil-4443897939,,3.0,tester(t),qa junior,4443897939,
QA,Júnior,Junior Tester - Remote Work | REF#284254,BairesDev,linkedin,"Duque de Caxias, BA",Não informado,2025-06-26,https://br.linkedin.com/jobs/view/junior-tester-remote-work-ref%23284254-at-bairesdev-4258063374,,3.0,tester(t),qa junior,4258063374,
QA,Estágio,Programa de Estágio - Early Associates - Tester,IBM,linkedin,"São Paulo, SP",Não informado,2026-07-23,https://br.linkedin.com/jobs/view/programa-de-est%C3%A1gio-early-associates-tester-at-ibm-4441555648,,3.0,tester(t),estagio desenvolvimento,4441555648,
QA,Júnior,Vindi | Analista de Testes Júnior | Remoto,Vindi,linkedin,Brasil,Não informado,2026-07-30,https://br.linkedin.com/jobs/view/vindi-analista-de-testes-j%C3%BAnior-remoto-at-vindi-4446915133,,12.0,analista de testes(t),qa junior,4446915133,
QA,Júnior,Web3 Product Tester - Júnior,Panorama Block,programathor,,Remoto,,https://programathor.com.br/jobs/33662-web3-product-tester-junior,"JavaScript, Python, Testes Funcionais",4.0,"testes, tester(t)",Júnior,33662,"Tecnologias: JavaScript, Python, Testes Funcionais. Contrato: PJ. Empresa: Startup."
Segurança,Júnior,Analista de Cibersegurança Júnior,Confidencial,vagas,Belo Horizonte / MG A empresa aceita candidaturas de qualquer cidade do Brasil,Não informado,Há 4 dias,https://www.vagas.com.br/vagas/v2828070/analista-de-ciberseguranca-junior,,13.0,"ciberseguranca(t), iso 27001",trainee tecnologia,2828070,diferenciais: · CISSP; · CISM; · ISO 27001; · Certificações NIST; · Certificações relacionadas às tecnologias
Segurança,Júnior,Analista de Segunraça de TI - Júnior,ALLOS,vagas,Rio de Janeiro / RJ A empresa aceita candidaturas de Rio de Janeiro e cidades próximas,Não informado,24/07/2026,https://www.vagas.com.br/vagas/v2827355/analista-de-segunraca-de-ti-junior,Redes/TCP-IP,4.0,pentest,analista de sistemas junior,2827355,"Descrição: Realizar testes de invasão (Pentest) em aplicações web, APIs, servidores, redes e ambientes internos.Executar atividades de Red Team, simulando ataques reais para identificar vulnerabilidades e riscos de segurança.Conduzir testes de enumeração, exploração, pós-exploração, movimentação lateral e elevação de privilégios em ambientes controlados.Avaliar a segurança de aplicações utiliza..."
Segurança,Júnior,Analista de Segurança da Informação Jr,Paranapanema,vagas,Santo André / SP A empresa aceita candidaturas de qualquer cidade do Brasil,Não informado,Há 5 dias,https://www.vagas.com.br/vagas/v2827854/analista-de-seguranca-da-informacao-jr,,24.0,"seguranca da informacao(t), analista de seguranca(t)",analista de sistemas junior,2827854,"de proteção.Requisitos:Ensino Superior completo em Segurança da Informação, Ciência da Computação, Sistemas"
Segurança,Júnior,Analista de Segurança da Informação Júnior,Jobbol,linkedin,"São Paulo, SP",Não informado,2026-07-08,https://br.linkedin.com/jobs/view/analista-de-seguran%C3%A7a-da-informa%C3%A7%C3%A3o-j%C3%BAnior-at-jobbol-4438130525,,24.0,"seguranca da informacao(t), analista de seguranca(t)",analista de sistemas junior,4438130525,
Segurança,Júnior,Analista de Sistemas Júnior,Riachuelo,gupy,"São Paulo, São Paulo",Híbrido,2026-07-22,https://riachuelo.gupy.io/job/eyJqb2JJZCI6MTE3NDE4NzEsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"API REST, Excel, Git, POO, SAP, SQL",4.0,seguranca da informacao,analista de sistemas junior,11741871,"Quando você pensa na Riachuelo, você pensa em nossas lojas, correto? Mas já parou para pensar o que acontece até nossas lojas receberem as coleções que conquistam o Brasil ano após ano?Hoje somos mais de 33 mil criadores de possibilidades espalhados por todo o território nacional, atuando em diversas áreas construindo a Moda que inspira o Brasil.Além das mais de 430 lojas das marcas Riachuelo, Casa Riachuelo e Carter´s, contamos com times de Corporativo, Fábrica, Centro de distribuições, Contact"
Segurança,Estágio,Estágio Nível Superior - TI - Segurança da Informação,CSN - Companhia Siderúrgica Nacional,gupy,"São Paulo, São Paulo",Presencial,2026-07-20,https://csn.gupy.io/job/eyJqb2JJZCI6MTE2NDkzNDQsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Active Directory, Azure, SAP",12.0,seguranca da informacao(t),estagio ti,11649344,"JUNTE-SE À CSN!A Companhia Siderúrgica Nacional busca atrair e desenvolver profissionais que se identifiquem com a sua cultura, valorizando sempre a diversidade. Venha você também fazer parte da história do maior complexo siderúrgico da América Latina, um grupo que tem como essência “fazer bem, fazer mais e fazer para sempre”.Responsabilidades e atribuiçõesPrincipais atribuições:Apoiar as atividades de governança e conformidade de Segurança da Informação.Auxiliar na gestão e revisão de acessos a"
Suporte/Infra,Júnior,5528023 - ANALISTA DE SUPORTE TÉCNICO JÚNIOR - VAGA EXCLUSIVA P/ PESSOAS COM DEFICIÊNCIA (PCD),Quality Digital,gupy,Brasil,Remoto,2023-09-22,https://qualitydigital.gupy.io/job/eyJqb2JJZCI6NTUyODAyMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"Active Directory, Hardware, Redes/TCP-IP, Windows",29.0,"analista de suporte(t), active directory, suporte tecnico(t), chamados, hardware, suporte, redes",suporte tecnico junior,5528023,"Nós somos a Quality Digital! Saiba mais sobre a gente:Uma frase que nos define - Somos especialistas em soluções de TI e apaixonados por inovação! 🚀Ao infinito e além - Somos #semfronteiras. Nosso time está espalhado pelo Brasil e pelo mundo 🌎Nossa cultura - Mesmo distantes, estamos juntos 🧡 Temos cerimônias para estarmos mais próximos, compartilhar conhecimento e ficar por dentro das novidades da nossa empresa!Somos diversos - Um dos nossos compromissos é fazer da companhia um ambiente cada vez"
